Path,Class,Video ID,Frame ID,Caption
24/757.1.jpg,24,757,1,Crossing fingers 
2/16700.3.jpg,2,16700,3,Bulging face
20/9459.2.jpg,20,9459,2,Moving torso
32/4333.0.jpg,32,4333,0,Illustrative hand gestures 
9/6215.2.jpg,9,6215,2,Touching ears 
32/9624.1.jpg,32,9624,1,Illustrative hand gestures 
32/13169.1.jpg,32,13169,1,Illustrative hand gestures 
32/1105.0.jpg,32,1105,0,Illustrative hand gestures 
20/12947.13.jpg,20,12947,13,Moving torso
29/14044.2.jpg,29,14044,2,Pressing lips 
32/15481.2.jpg,32,15481,2,Illustrative hand gestures 
32/2321.3.jpg,32,2321,3,Illustrative hand gestures 
31/1724.1.jpg,31,1724,1,Shake double shoulders
21/8698.0.jpg,21,8698,0,Sit straightly
27/16538.3.jpg,27,16538,3,Hold back arms
31/7556.0.jpg,31,7556,0,Shake double shoulders
24/13085.12.jpg,24,13085,12,Crossing fingers 
29/16440.1.jpg,29,16440,1,Pressing lips 
32/8431.1.jpg,32,8431,1,Illustrative hand gestures 
32/13725.1.jpg,32,13725,1,Illustrative hand gestures 
31/1935.2.jpg,31,1935,2,Shake double shoulders
20/15177.6.jpg,20,15177,6,Moving torso
32/16618.3.jpg,32,16618,3,Illustrative hand gestures 
24/140.3.jpg,24,140,3,Crossing fingers 
23/14624.5.jpg,23,14624,5,Rubbing or holding hands 
20/15470.4.jpg,20,15470,4,Moving torso
11/2033.11.jpg,11,2033,11,touching jaw
32/8269.0.jpg,32,8269,0,Illustrative hand gestures 
31/8153.1.jpg,31,8153,1,Shake double shoulders
20/15598.3.jpg,20,15598,3,Moving torso
22/15765.0.jpg,22,15765,0,scraching or touching arms
8/14141.2.jpg,8,14141,2,Scratching or touching facial parts 
24/6540.4.jpg,24,6540,4,Crossing fingers 
11/3583.1.jpg,11,3583,1,touching jaw
32/2047.7.jpg,32,2047,7,Illustrative hand gestures 
12/16378.1.jpg,12,16378,1,Touching or scratching neck 
24/303.3.jpg,24,303,3,Crossing fingers 
17/2434.1.jpg,17,2434,1,Folding arms 
31/7368.0.jpg,31,7368,0,Shake double shoulders
31/15300.0.jpg,31,15300,0,Shake double shoulders
29/7610.4.jpg,29,7610,4,Pressing lips 
31/16326.5.jpg,31,16326,5,Shake double shoulders
32/13990.3.jpg,32,13990,3,Illustrative hand gestures 
20/2787.1.jpg,20,2787,1,Moving torso
20/17293.1.jpg,20,17293,1,Moving torso
32/14769.0.jpg,32,14769,0,Illustrative hand gestures 
17/2189.7.jpg,17,2189,7,Folding arms 
26/5837.0.jpg,26,5837,0,Playing with jewelries
32/3479.7.jpg,32,3479,7,Illustrative hand gestures 
17/10036.8.jpg,17,10036,8,Folding arms 
20/9459.1.jpg,20,9459,1,Moving torso
32/15465.1.jpg,32,15465,1,Illustrative hand gestures 
31/10175.1.jpg,31,10175,1,Shake double shoulders
31/4176.2.jpg,31,4176,2,Shake double shoulders
24/292.2.jpg,24,292,2,Crossing fingers 
26/17554.0.jpg,26,17554,0,Playing with jewelries
32/11123.4.jpg,32,11123,4,Illustrative hand gestures 
24/13173.18.jpg,24,13173,18,Crossing fingers 
31/8153.2.jpg,31,8153,2,Shake double shoulders
26/13379.55.jpg,26,13379,55,Playing with jewelries
22/8880.28.jpg,22,8880,28,scraching or touching arms
24/12764.42.jpg,24,12764,42,Crossing fingers 
32/14211.0.jpg,32,14211,0,Illustrative hand gestures 
32/12619.1.jpg,32,12619,1,Illustrative hand gestures 
14/250.1.jpg,14,250,1,Buckle button
24/14282.3.jpg,24,14282,3,Crossing fingers 
11/2905.15.jpg,11,2905,15,touching jaw
25/4535.7.jpg,25,4535,7,Minaret gesture
8/8469.9.jpg,8,8469,9,Scratching or touching facial parts 
31/8339.0.jpg,31,8339,0,Shake double shoulders
31/10529.0.jpg,31,10529,0,Shake double shoulders
32/3836.2.jpg,32,3836,2,Illustrative hand gestures 
32/9304.0.jpg,32,9304,0,Illustrative hand gestures 
31/13824.3.jpg,31,13824,3,Shake double shoulders
17/4698.25.jpg,17,4698,25,Folding arms 
26/2748.0.jpg,26,2748,0,Playing with jewelries
32/6252.0.jpg,32,6252,0,Illustrative hand gestures 
31/4838.4.jpg,31,4838,4,Shake double shoulders
20/16348.2.jpg,20,16348,2,Moving torso
24/11918.11.jpg,24,11918,11,Crossing fingers 
29/11396.6.jpg,29,11396,6,Pressing lips 
32/11594.3.jpg,32,11594,3,Illustrative hand gestures 
23/11659.2.jpg,23,11659,2,Rubbing or holding hands 
29/11565.9.jpg,29,11565,9,Pressing lips 
32/16716.5.jpg,32,16716,5,Illustrative hand gestures 
24/14106.3.jpg,24,14106,3,Crossing fingers 
29/7789.1.jpg,29,7789,1,Pressing lips 
11/15432.1.jpg,11,15432,1,touching jaw
17/10312.1.jpg,17,10312,1,Folding arms 
11/11320.1.jpg,11,11320,1,touching jaw
8/2554.0.jpg,8,2554,0,Scratching or touching facial parts 
31/16718.2.jpg,31,16718,2,Shake double shoulders
17/6081.63.jpg,17,6081,63,Folding arms 
29/263.5.jpg,29,263,5,Pressing lips 
32/10055.1.jpg,32,10055,1,Illustrative hand gestures 
20/6166.2.jpg,20,6166,2,Moving torso
22/9129.13.jpg,22,9129,13,scraching or touching arms
32/13578.5.jpg,32,13578,5,Illustrative hand gestures 
23/11550.0.jpg,23,11550,0,Rubbing or holding hands 
32/9262.2.jpg,32,9262,2,Illustrative hand gestures 
11/17546.0.jpg,11,17546,0,touching jaw
17/2479.15.jpg,17,2479,15,Folding arms 
26/4763.0.jpg,26,4763,0,Playing with jewelries
27/4401.8.jpg,27,4401,8,Hold back arms
32/10078.1.jpg,32,10078,1,Illustrative hand gestures 
11/9358.2.jpg,11,9358,2,touching jaw
8/12729.2.jpg,8,12729,2,Scratching or touching facial parts 
29/13296.5.jpg,29,13296,5,Pressing lips 
26/17259.3.jpg,26,17259,3,Playing with jewelries
25/13790.10.jpg,25,13790,10,Minaret gesture
23/12970.13.jpg,23,12970,13,Rubbing or holding hands 
8/891.2.jpg,8,891,2,Scratching or touching facial parts 
22/3752.22.jpg,22,3752,22,scraching or touching arms
17/2494.4.jpg,17,2494,4,Folding arms 
32/13686.1.jpg,32,13686,1,Illustrative hand gestures 
32/5433.0.jpg,32,5433,0,Illustrative hand gestures 
23/746.1.jpg,23,746,1,Rubbing or holding hands 
32/10081.3.jpg,32,10081,3,Illustrative hand gestures 
32/8674.6.jpg,32,8674,6,Illustrative hand gestures 
11/2109.44.jpg,11,2109,44,touching jaw
31/911.2.jpg,31,911,2,Shake double shoulders
26/9205.8.jpg,26,9205,8,Playing with jewelries
32/9262.1.jpg,32,9262,1,Illustrative hand gestures 
24/13791.0.jpg,24,13791,0,Crossing fingers 
11/12548.13.jpg,11,12548,13,touching jaw
20/13455.1.jpg,20,13455,1,Moving torso
32/4758.0.jpg,32,4758,0,Illustrative hand gestures 
31/13124.0.jpg,31,13124,0,Shake double shoulders
24/5312.6.jpg,24,5312,6,Crossing fingers 
6/14891.1.jpg,6,14891,1,Cover face
11/4753.6.jpg,11,4753,6,touching jaw
26/9436.11.jpg,26,9436,11,Playing with jewelries
32/2360.2.jpg,32,2360,2,Illustrative hand gestures 
31/7454.0.jpg,31,7454,0,Shake double shoulders
13/10048.7.jpg,13,10048,7,Playing or adjusting hair 
17/14969.1.jpg,17,14969,1,Folding arms 
21/16441.4.jpg,21,16441,4,Sit straightly
24/6526.17.jpg,24,6526,17,Crossing fingers 
13/16470.4.jpg,13,16470,4,Playing or adjusting hair 
20/16374.2.jpg,20,16374,2,Moving torso
31/1769.0.jpg,31,1769,0,Shake double shoulders
5/3509.11.jpg,5,3509,11,Touching or scratching forehead 
32/5504.3.jpg,32,5504,3,Illustrative hand gestures 
26/13379.126.jpg,26,13379,126,Playing with jewelries
24/14104.10.jpg,24,14104,10,Crossing fingers 
25/4535.4.jpg,25,4535,4,Minaret gesture
24/6620.41.jpg,24,6620,41,Crossing fingers 
31/10503.1.jpg,31,10503,1,Shake double shoulders
32/12865.0.jpg,32,12865,0,Illustrative hand gestures 
31/9367.0.jpg,31,9367,0,Shake double shoulders
11/13113.1.jpg,11,13113,1,touching jaw
28/15894.3.jpg,28,15894,3,Head up
20/15584.7.jpg,20,15584,7,Moving torso
32/4333.2.jpg,32,4333,2,Illustrative hand gestures 
32/11375.1.jpg,32,11375,1,Illustrative hand gestures 
32/9962.1.jpg,32,9962,1,Illustrative hand gestures 
31/10423.0.jpg,31,10423,0,Shake double shoulders
23/14511.4.jpg,23,14511,4,Rubbing or holding hands 
23/9141.9.jpg,23,9141,9,Rubbing or holding hands 
17/4699.8.jpg,17,4699,8,Folding arms 
20/7336.5.jpg,20,7336,5,Moving torso
32/14831.1.jpg,32,14831,1,Illustrative hand gestures 
32/12467.1.jpg,32,12467,1,Illustrative hand gestures 
20/9214.0.jpg,20,9214,0,Moving torso
4/15429.4.jpg,4,15429,4,Touching or scratching head 
24/14276.0.jpg,24,14276,0,Crossing fingers 
12/16392.9.jpg,12,16392,9,Touching or scratching neck 
9/5846.2.jpg,9,5846,2,Touching ears 
32/5537.1.jpg,32,5537,1,Illustrative hand gestures 
24/9508.1.jpg,24,9508,1,Crossing fingers 
32/12552.0.jpg,32,12552,0,Illustrative hand gestures 
2/12934.1.jpg,2,12934,1,Bulging face
2/11779.2.jpg,2,11779,2,Bulging face
31/11618.4.jpg,31,11618,4,Shake double shoulders
31/13279.3.jpg,31,13279,3,Shake double shoulders
31/12884.1.jpg,31,12884,1,Shake double shoulders
22/8962.2.jpg,22,8962,2,scraching or touching arms
8/3757.0.jpg,8,3757,0,Scratching or touching facial parts 
11/2524.4.jpg,11,2524,4,touching jaw
32/10874.0.jpg,32,10874,0,Illustrative hand gestures 
22/3520.1.jpg,22,3520,1,scraching or touching arms
6/14891.92.jpg,6,14891,92,Cover face
32/11667.4.jpg,32,11667,4,Illustrative hand gestures 
31/12128.1.jpg,31,12128,1,Shake double shoulders
4/6524.33.jpg,4,6524,33,Touching or scratching head 
29/7731.1.jpg,29,7731,1,Pressing lips 
8/6312.1.jpg,8,6312,1,Scratching or touching facial parts 
32/8196.0.jpg,32,8196,0,Illustrative hand gestures 
31/12162.4.jpg,31,12162,4,Shake double shoulders
29/6600.4.jpg,29,6600,4,Pressing lips 
23/9421.9.jpg,23,9421,9,Rubbing or holding hands 
2/2486.2.jpg,2,2486,2,Bulging face
32/15406.2.jpg,32,15406,2,Illustrative hand gestures 
20/5983.5.jpg,20,5983,5,Moving torso
29/1702.0.jpg,29,1702,0,Pressing lips 
32/13774.3.jpg,32,13774,3,Illustrative hand gestures 
24/13382.6.jpg,24,13382,6,Crossing fingers 
24/6043.15.jpg,24,6043,15,Crossing fingers 
22/3424.1.jpg,22,3424,1,scraching or touching arms
29/15245.2.jpg,29,15245,2,Pressing lips 
17/14645.30.jpg,17,14645,30,Folding arms 
32/5446.5.jpg,32,5446,5,Illustrative hand gestures 
31/10651.0.jpg,31,10651,0,Shake double shoulders
24/11721.19.jpg,24,11721,19,Crossing fingers 
17/9148.10.jpg,17,9148,10,Folding arms 
20/6087.5.jpg,20,6087,5,Moving torso
24/4409.2.jpg,24,4409,2,Crossing fingers 
7/950.2.jpg,7,950,2,Rubbing eyes 
24/888.7.jpg,24,888,7,Crossing fingers 
20/15603.8.jpg,20,15603,8,Moving torso
32/8685.0.jpg,32,8685,0,Illustrative hand gestures 
20/15605.3.jpg,20,15605,3,Moving torso
23/14878.24.jpg,23,14878,24,Rubbing or holding hands 
16/15205.2.jpg,16,15205,2,Scraching back
29/8625.2.jpg,29,8625,2,Pressing lips 
22/17453.0.jpg,22,17453,0,scraching or touching arms
11/2905.2.jpg,11,2905,2,touching jaw
21/11198.3.jpg,21,11198,3,Sit straightly
11/1005.7.jpg,11,1005,7,touching jaw
3/12219.14.jpg,3,12219,14,Touch Hat
21/9066.2.jpg,21,9066,2,Sit straightly
31/4814.3.jpg,31,4814,3,Shake double shoulders
20/12532.0.jpg,20,12532,0,Moving torso
27/9592.4.jpg,27,9592,4,Hold back arms
15/12805.1.jpg,15,12805,1,Touching or covering suprasternal notch 
29/10227.4.jpg,29,10227,4,Pressing lips 
32/8800.1.jpg,32,8800,1,Illustrative hand gestures 
25/13790.36.jpg,25,13790,36,Minaret gesture
32/10614.0.jpg,32,10614,0,Illustrative hand gestures 
12/15826.10.jpg,12,15826,10,Touching or scratching neck 
31/10545.7.jpg,31,10545,7,Shake double shoulders
32/17594.9.jpg,32,17594,9,Illustrative hand gestures 
31/17244.0.jpg,31,17244,0,Shake double shoulders
31/1932.1.jpg,31,1932,1,Shake double shoulders
11/15747.2.jpg,11,15747,2,touching jaw
12/14998.8.jpg,12,14998,8,Touching or scratching neck 
2/6376.0.jpg,2,6376,0,Bulging face
8/14708.1.jpg,8,14708,1,Scratching or touching facial parts 
26/10100.5.jpg,26,10100,5,Playing with jewelries
23/12587.1.jpg,23,12587,1,Rubbing or holding hands 
2/2502.2.jpg,2,2502,2,Bulging face
26/1582.3.jpg,26,1582,3,Playing with jewelries
8/10805.1.jpg,8,10805,1,Scratching or touching facial parts 
17/6081.43.jpg,17,6081,43,Folding arms 
26/3801.8.jpg,26,3801,8,Playing with jewelries
24/9949.6.jpg,24,9949,6,Crossing fingers 
12/11661.5.jpg,12,11661,5,Touching or scratching neck 
31/11122.0.jpg,31,11122,0,Shake double shoulders
31/15247.3.jpg,31,15247,3,Shake double shoulders
6/2413.12.jpg,6,2413,12,Cover face
17/2780.10.jpg,17,2780,10,Folding arms 
31/12783.5.jpg,31,12783,5,Shake double shoulders
20/2827.6.jpg,20,2827,6,Moving torso
2/3684.1.jpg,2,3684,1,Bulging face
31/11978.1.jpg,31,11978,1,Shake double shoulders
29/2781.4.jpg,29,2781,4,Pressing lips 
8/17512.6.jpg,8,17512,6,Scratching or touching facial parts 
22/595.2.jpg,22,595,2,scraching or touching arms
29/1917.7.jpg,29,1917,7,Pressing lips 
23/12608.11.jpg,23,12608,11,Rubbing or holding hands 
8/17498.2.jpg,8,17498,2,Scratching or touching facial parts 
22/2131.17.jpg,22,2131,17,scraching or touching arms
32/1598.1.jpg,32,1598,1,Illustrative hand gestures 
20/8950.0.jpg,20,8950,0,Moving torso
11/993.2.jpg,11,993,2,touching jaw
26/2195.4.jpg,26,2195,4,Playing with jewelries
32/11992.0.jpg,32,11992,0,Illustrative hand gestures 
24/9011.6.jpg,24,9011,6,Crossing fingers 
32/14208.8.jpg,32,14208,8,Illustrative hand gestures 
32/10879.3.jpg,32,10879,3,Illustrative hand gestures 
32/11995.2.jpg,32,11995,2,Illustrative hand gestures 
12/5842.1.jpg,12,5842,1,Touching or scratching neck 
32/14005.2.jpg,32,14005,2,Illustrative hand gestures 
31/3784.1.jpg,31,3784,1,Shake double shoulders
20/3440.6.jpg,20,3440,6,Moving torso
20/1699.5.jpg,20,1699,5,Moving torso
32/13721.5.jpg,32,13721,5,Illustrative hand gestures 
5/14353.10.jpg,5,14353,10,Touching or scratching forehead 
32/10873.2.jpg,32,10873,2,Illustrative hand gestures 
8/6431.12.jpg,8,6431,12,Scratching or touching facial parts 
2/13838.4.jpg,2,13838,4,Bulging face
6/14891.66.jpg,6,14891,66,Cover face
17/14535.2.jpg,17,14535,2,Folding arms 
31/13050.0.jpg,31,13050,0,Shake double shoulders
31/7468.1.jpg,31,7468,1,Shake double shoulders
32/9241.2.jpg,32,9241,2,Illustrative hand gestures 
4/15080.2.jpg,4,15080,2,Touching or scratching head 
20/14694.9.jpg,20,14694,9,Moving torso
2/13821.1.jpg,2,13821,1,Bulging face
9/255.3.jpg,9,255,3,Touching ears 
26/8872.1.jpg,26,8872,1,Playing with jewelries
2/1098.1.jpg,2,1098,1,Bulging face
8/5806.1.jpg,8,5806,1,Scratching or touching facial parts 
8/2108.1.jpg,8,2108,1,Scratching or touching facial parts 
21/9456.0.jpg,21,9456,0,Sit straightly
32/7432.2.jpg,32,7432,2,Illustrative hand gestures 
32/12029.1.jpg,32,12029,1,Illustrative hand gestures 
22/8880.19.jpg,22,8880,19,scraching or touching arms
22/6012.8.jpg,22,6012,8,scraching or touching arms
26/17615.43.jpg,26,17615,43,Playing with jewelries
22/3420.3.jpg,22,3420,3,scraching or touching arms
8/11355.0.jpg,8,11355,0,Scratching or touching facial parts 
32/8863.1.jpg,32,8863,1,Illustrative hand gestures 
32/12959.1.jpg,32,12959,1,Illustrative hand gestures 
24/10729.0.jpg,24,10729,0,Crossing fingers 
32/7591.1.jpg,32,7591,1,Illustrative hand gestures 
32/3055.6.jpg,32,3055,6,Illustrative hand gestures 
2/13255.1.jpg,2,13255,1,Bulging face
8/11577.26.jpg,8,11577,26,Scratching or touching facial parts 
29/7434.0.jpg,29,7434,0,Pressing lips 
8/2578.10.jpg,8,2578,10,Scratching or touching facial parts 
32/15549.7.jpg,32,15549,7,Illustrative hand gestures 
11/14980.22.jpg,11,14980,22,touching jaw
26/17580.8.jpg,26,17580,8,Playing with jewelries
31/16445.0.jpg,31,16445,0,Shake double shoulders
29/12142.2.jpg,29,12142,2,Pressing lips 
20/16331.0.jpg,20,16331,0,Moving torso
32/11172.4.jpg,32,11172,4,Illustrative hand gestures 
32/13276.1.jpg,32,13276,1,Illustrative hand gestures 
4/7554.13.jpg,4,7554,13,Touching or scratching head 
21/10338.2.jpg,21,10338,2,Sit straightly
24/12754.23.jpg,24,12754,23,Crossing fingers 
11/14384.17.jpg,11,14384,17,touching jaw
32/14981.0.jpg,32,14981,0,Illustrative hand gestures 
20/6553.4.jpg,20,6553,4,Moving torso
32/2843.2.jpg,32,2843,2,Illustrative hand gestures 
32/14531.1.jpg,32,14531,1,Illustrative hand gestures 
31/7403.1.jpg,31,7403,1,Shake double shoulders
26/849.7.jpg,26,849,7,Playing with jewelries
31/12337.0.jpg,31,12337,0,Shake double shoulders
31/13071.3.jpg,31,13071,3,Shake double shoulders
23/16676.2.jpg,23,16676,2,Rubbing or holding hands 
29/4096.1.jpg,29,4096,1,Pressing lips 
29/12267.1.jpg,29,12267,1,Pressing lips 
32/10769.6.jpg,32,10769,6,Illustrative hand gestures 
31/11564.1.jpg,31,11564,1,Shake double shoulders
12/6396.130.jpg,12,6396,130,Touching or scratching neck 
31/7409.2.jpg,31,7409,2,Shake double shoulders
32/13894.2.jpg,32,13894,2,Illustrative hand gestures 
2/15298.2.jpg,2,15298,2,Bulging face
7/2559.4.jpg,7,2559,4,Rubbing eyes 
28/16687.0.jpg,28,16687,0,Head up
26/1486.8.jpg,26,1486,8,Playing with jewelries
32/11530.5.jpg,32,11530,5,Illustrative hand gestures 
32/4084.1.jpg,32,4084,1,Illustrative hand gestures 
4/16301.26.jpg,4,16301,26,Touching or scratching head 
32/14767.2.jpg,32,14767,2,Illustrative hand gestures 
32/4671.0.jpg,32,4671,0,Illustrative hand gestures 
32/13714.1.jpg,32,13714,1,Illustrative hand gestures 
24/6632.32.jpg,24,6632,32,Crossing fingers 
24/838.5.jpg,24,838,5,Crossing fingers 
29/6109.1.jpg,29,6109,1,Pressing lips 
11/2426.5.jpg,11,2426,5,touching jaw
32/16433.1.jpg,32,16433,1,Illustrative hand gestures 
18/15756.4.jpg,18,15756,4,Dustoff clothes
29/13444.7.jpg,29,13444,7,Pressing lips 
20/15415.0.jpg,20,15415,0,Moving torso
23/12583.1.jpg,23,12583,1,Rubbing or holding hands 
31/11850.2.jpg,31,11850,2,Shake double shoulders
32/14095.0.jpg,32,14095,0,Illustrative hand gestures 
2/13780.2.jpg,2,13780,2,Bulging face
31/1543.3.jpg,31,1543,3,Shake double shoulders
22/15047.3.jpg,22,15047,3,scraching or touching arms
23/8727.24.jpg,23,8727,24,Rubbing or holding hands 
21/4115.0.jpg,21,4115,0,Sit straightly
17/13012.17.jpg,17,13012,17,Folding arms 
32/13554.4.jpg,32,13554,4,Illustrative hand gestures 
11/10077.12.jpg,11,10077,12,touching jaw
22/10704.11.jpg,22,10704,11,scraching or touching arms
20/7395.4.jpg,20,7395,4,Moving torso
32/10933.3.jpg,32,10933,3,Illustrative hand gestures 
20/597.8.jpg,20,597,8,Moving torso
9/6406.4.jpg,9,6406,4,Touching ears 
31/13852.3.jpg,31,13852,3,Shake double shoulders
13/2096.3.jpg,13,2096,3,Playing or adjusting hair 
20/11487.0.jpg,20,11487,0,Moving torso
11/1684.1.jpg,11,1684,1,touching jaw
31/16359.0.jpg,31,16359,0,Shake double shoulders
31/10564.0.jpg,31,10564,0,Shake double shoulders
32/3068.3.jpg,32,3068,3,Illustrative hand gestures 
32/7445.0.jpg,32,7445,0,Illustrative hand gestures 
22/556.28.jpg,22,556,28,scraching or touching arms
29/10548.4.jpg,29,10548,4,Pressing lips 
11/9275.1.jpg,11,9275,1,touching jaw
26/2204.0.jpg,26,2204,0,Playing with jewelries
8/2522.5.jpg,8,2522,5,Scratching or touching facial parts 
32/8336.2.jpg,32,8336,2,Illustrative hand gestures 
28/15795.4.jpg,28,15795,4,Head up
8/3146.3.jpg,8,3146,3,Scratching or touching facial parts 
32/13878.4.jpg,32,13878,4,Illustrative hand gestures 
20/8794.0.jpg,20,8794,0,Moving torso
32/10897.2.jpg,32,10897,2,Illustrative hand gestures 
32/16295.0.jpg,32,16295,0,Illustrative hand gestures 
2/1765.3.jpg,2,1765,3,Bulging face
32/12525.3.jpg,32,12525,3,Illustrative hand gestures 
24/842.2.jpg,24,842,2,Crossing fingers 
11/14914.29.jpg,11,14914,29,touching jaw
27/10854.6.jpg,27,10854,6,Hold back arms
23/16465.27.jpg,23,16465,27,Rubbing or holding hands 
32/15567.3.jpg,32,15567,3,Illustrative hand gestures 
6/14891.34.jpg,6,14891,34,Cover face
24/292.6.jpg,24,292,6,Crossing fingers 
29/14695.7.jpg,29,14695,7,Pressing lips 
24/13678.4.jpg,24,13678,4,Crossing fingers 
32/12585.6.jpg,32,12585,6,Illustrative hand gestures 
29/11070.1.jpg,29,11070,1,Pressing lips 
8/13943.9.jpg,8,13943,9,Scratching or touching facial parts 
31/10817.0.jpg,31,10817,0,Shake double shoulders
13/9948.7.jpg,13,9948,7,Playing or adjusting hair 
23/9187.3.jpg,23,9187,3,Rubbing or holding hands 
29/14696.7.jpg,29,14696,7,Pressing lips 
32/14909.0.jpg,32,14909,0,Illustrative hand gestures 
8/16688.9.jpg,8,16688,9,Scratching or touching facial parts 
32/4441.2.jpg,32,4441,2,Illustrative hand gestures 
20/8963.1.jpg,20,8963,1,Moving torso
32/3116.5.jpg,32,3116,5,Illustrative hand gestures 
32/12512.0.jpg,32,12512,0,Illustrative hand gestures 
26/849.1.jpg,26,849,1,Playing with jewelries
32/2942.0.jpg,32,2942,0,Illustrative hand gestures 
32/15357.0.jpg,32,15357,0,Illustrative hand gestures 
8/11566.1.jpg,8,11566,1,Scratching or touching facial parts 
32/7389.1.jpg,32,7389,1,Illustrative hand gestures 
32/10345.2.jpg,32,10345,2,Illustrative hand gestures 
31/10955.2.jpg,31,10955,2,Shake double shoulders
24/224.6.jpg,24,224,6,Crossing fingers 
24/260.9.jpg,24,260,9,Crossing fingers 
32/4226.2.jpg,32,4226,2,Illustrative hand gestures 
32/4395.2.jpg,32,4395,2,Illustrative hand gestures 
17/2791.7.jpg,17,2791,7,Folding arms 
8/11009.13.jpg,8,11009,13,Scratching or touching facial parts 
8/12013.2.jpg,8,12013,2,Scratching or touching facial parts 
11/9306.0.jpg,11,9306,0,touching jaw
32/11900.5.jpg,32,11900,5,Illustrative hand gestures 
32/11468.0.jpg,32,11468,0,Illustrative hand gestures 
32/7665.0.jpg,32,7665,0,Illustrative hand gestures 
31/11930.5.jpg,31,11930,5,Shake double shoulders
31/15634.1.jpg,31,15634,1,Shake double shoulders
11/3550.1.jpg,11,3550,1,touching jaw
23/17616.1.jpg,23,17616,1,Rubbing or holding hands 
8/16345.5.jpg,8,16345,5,Scratching or touching facial parts 
11/17518.5.jpg,11,17518,5,touching jaw
29/15257.3.jpg,29,15257,3,Pressing lips 
32/12035.7.jpg,32,12035,7,Illustrative hand gestures 
23/13745.0.jpg,23,13745,0,Rubbing or holding hands 
32/10829.2.jpg,32,10829,2,Illustrative hand gestures 
8/11800.1.jpg,8,11800,1,Scratching or touching facial parts 
24/6630.94.jpg,24,6630,94,Crossing fingers 
31/7632.1.jpg,31,7632,1,Shake double shoulders
20/17679.0.jpg,20,17679,0,Moving torso
32/11033.1.jpg,32,11033,1,Illustrative hand gestures 
29/13044.5.jpg,29,13044,5,Pressing lips 
11/14914.41.jpg,11,14914,41,touching jaw
29/11067.1.jpg,29,11067,1,Pressing lips 
15/5491.2.jpg,15,5491,2,Touching or covering suprasternal notch 
20/15517.0.jpg,20,15517,0,Moving torso
32/12525.1.jpg,32,12525,1,Illustrative hand gestures 
2/2404.0.jpg,2,2404,0,Bulging face
32/10784.8.jpg,32,10784,8,Illustrative hand gestures 
20/15612.0.jpg,20,15612,0,Moving torso
32/6483.1.jpg,32,6483,1,Illustrative hand gestures 
32/15577.2.jpg,32,15577,2,Illustrative hand gestures 
24/15128.2.jpg,24,15128,2,Crossing fingers 
32/14433.0.jpg,32,14433,0,Illustrative hand gestures 
24/198.0.jpg,24,198,0,Crossing fingers 
8/4510.1.jpg,8,4510,1,Scratching or touching facial parts 
20/4187.3.jpg,20,4187,3,Moving torso
11/8829.16.jpg,11,8829,16,touching jaw
27/11687.9.jpg,27,11687,9,Hold back arms
23/17629.3.jpg,23,17629,3,Rubbing or holding hands 
23/14712.14.jpg,23,14712,14,Rubbing or holding hands 
2/6315.0.jpg,2,6315,0,Bulging face
32/12574.1.jpg,32,12574,1,Illustrative hand gestures 
24/8646.6.jpg,24,8646,6,Crossing fingers 
24/6574.25.jpg,24,6574,25,Crossing fingers 
23/16465.41.jpg,23,16465,41,Rubbing or holding hands 
23/7631.7.jpg,23,7631,7,Rubbing or holding hands 
32/14021.1.jpg,32,14021,1,Illustrative hand gestures 
29/8810.4.jpg,29,8810,4,Pressing lips 
7/11072.10.jpg,7,11072,10,Rubbing eyes 
31/11880.3.jpg,31,11880,3,Shake double shoulders
12/992.7.jpg,12,992,7,Touching or scratching neck 
20/16330.4.jpg,20,16330,4,Moving torso
23/9145.5.jpg,23,9145,5,Rubbing or holding hands 
14/4170.6.jpg,14,4170,6,Buckle button
32/3141.2.jpg,32,3141,2,Illustrative hand gestures 
32/11204.8.jpg,32,11204,8,Illustrative hand gestures 
24/9534.4.jpg,24,9534,4,Crossing fingers 
12/15710.8.jpg,12,15710,8,Touching or scratching neck 
32/11885.6.jpg,32,11885,6,Illustrative hand gestures 
31/16638.1.jpg,31,16638,1,Shake double shoulders
31/15408.7.jpg,31,15408,7,Shake double shoulders
32/14928.5.jpg,32,14928,5,Illustrative hand gestures 
11/12402.2.jpg,11,12402,2,touching jaw
20/2867.3.jpg,20,2867,3,Moving torso
8/15787.1.jpg,8,15787,1,Scratching or touching facial parts 
17/14515.11.jpg,17,14515,11,Folding arms 
31/12098.0.jpg,31,12098,0,Shake double shoulders
26/4763.2.jpg,26,4763,2,Playing with jewelries
11/4506.2.jpg,11,4506,2,touching jaw
26/10109.1.jpg,26,10109,1,Playing with jewelries
32/15828.53.jpg,32,15828,53,Illustrative hand gestures 
8/16407.5.jpg,8,16407,5,Scratching or touching facial parts 
29/4877.0.jpg,29,4877,0,Pressing lips 
32/11074.1.jpg,32,11074,1,Illustrative hand gestures 
2/8586.0.jpg,2,8586,0,Bulging face
26/1587.7.jpg,26,1587,7,Playing with jewelries
20/8605.4.jpg,20,8605,4,Moving torso
32/10144.3.jpg,32,10144,3,Illustrative hand gestures 
32/17265.0.jpg,32,17265,0,Illustrative hand gestures 
2/611.1.jpg,2,611,1,Bulging face
26/7568.11.jpg,26,7568,11,Playing with jewelries
31/14557.0.jpg,31,14557,0,Shake double shoulders
